Country,Lighthouse Name,DXCC,Continent,Location,ILLW,Status,Latitude,Longitude,Location Source
Sweden,Korsö,SA,EU,"59.2849196,18.9452848,578",SE0077,,59.28492,18.94528,LAT_LONG
Sweden,Krogstadsudda / Bua,SA,EU,"57.2423403,12.0951803,910",SE0078,,57.24234,12.09518,LAT_LONG
Slovenia,Piran (Rt Madona),S5,EU,45°32'N 13°34'E,SI0001,,45.53333,13.56667,LAT_LONG
Slovenia,Koper Head North Pier,S5,EU,45°32'N 13°39'E,SI0002,,45.53333,13.65,LAT_LONG
Slovenia,Koper Head South Pier,S5,EU,45°32'N 13°39'E,SI0003,,45.53333,13.65,LAT_LONG
Thailand,Laem Phra Chao / Kanchanaphisek / Promthep Cape / Golden Jubilee Lighthouse,HS,AS,7.7619°N 98.3055°E,TH0001,,7.7619,98.3055,LAT_LONG
Turkey,Tashk Burnu / Gelidonya Burnu / Selidonya Burnu,TA-TC,EU/AS,36.2192°N 30.4096°E,TR0001,,36.2192,30.4096,LAT_LONG
Turkey,Rumeli Karaburun,TA-TC,EU/AS,41°21'N 28°41'E,TR0002,,41.35,28.68333,LAT_LONG
Turkey,Yoroz Burnu,TA-TC,EU/AS,41°06'N 39°25'E,TR0003,,41.1,39.41667,LAT_LONG
Turkey,Yesilköy,TA-TC,EU/AS,40°58'N 28°50'E,TR0004,,40.96667,28.83333,LAT_LONG
Turkey,Edremit Bozburun,TA-TC,EU/AS,39.4376°N 26.8123°E,TR0005,,39.4376,26.8123,LAT_LONG
Turkey,Yelkenkaya Burnu,TA-TC,EU/AS,40.7557°N 29.3545°E,TR0006,,40.7557,29.3545,LAT_LONG
Turkey,Boz Burnu,TA-TC,EU/AS,40°32'N 28°47'E,TR0007,,40.53333,28.78333,LAT_LONG
Turkey,Sile Burnu,TA-TC,EU/AS,41°11'N 29°37'E,TR0008,,41.18333,29.61667,LAT_LONG
Turkey,Sarpincik Karaburun,TA-TC,EU/AS,38.6584°N 26.3625°E,TR0009,,38.6584,26.3625,LAT_LONG
Turkey,Yason Burnu / Yasun Burnu,TA-TC,EU/AS,41°08'N 37°41'E,TR0010,,41.13333,37.68333,LAT_LONG
Turkey,Ölüce Burnu,TA-TC,EU/AS,41.3136°N 31.3992°E,TR0011,,41.3136,31.3992,LAT_LONG
Turkey,Çiva Burnu,TA-TC,EU/AS,41.3674°N 36.6783°E,TR0012,,41.3674,36.6783,LAT_LONG
Turkey,Bafra Burnu,TA-TC,EU/AS,41.7302°N 35.9463°E,TR0013,,41.7302,35.9463,LAT_LONG
Turkey,Hüseyin Burnu / Fener Burnu,TA-TC,EU/AS,"36.9649302,27.2640941,311",TR0014,,36.96493,27.26409,LAT_LONG
Trinidad & Tobago,Galera Point / Toco,9Y-9Z,SA,10.8345°N 60.9073°W,TT0001,,10.8345,-60.9073,LAT_LONG
Trinidad & Tobago,Chacachacare,9Y-9Z,SA,"10.6995823,-61.7540995,2155",TT0002,,10.69958,-61.7541,LAT_LONG
"Taiwan, R.O.C.",Kaohsiung,BV,AS,22.6154°N 120.2649°E,TW0001,,22.6154,120.2649,LAT_LONG
"Taiwan, R.O.C.",Baisajia / Baishajia / Paisha Chia / Pai-Sha Chia,BV,AS,25.0414°N 121.0762°E,TW0002,,25.0414,121.0762,LAT_LONG
"Taiwan, R.O.C.",Sandiaojiao / Santiao Chiao / Sandiao Cape / San Diego Cape,BV,AS,25.0183°N 121.9970°E,TW0003,,25.0183,121.997,LAT_LONG
"Taiwan, R.O.C.",Keelung / Chilung / Wan-Jentui Pi,BV,AS,25.1555°N 121.7476°E,TW0004,,25.1555,121.7476,LAT_LONG
"Taiwan, R.O.C.",Fuguejiao / Fu-kuei Chiao / Fukwei Chiao / Cape Fukwei,BV,AS,25.2982°N 121.5363°E,TW0005,,25.2982,121.5363,LAT_LONG
"Taiwan, R.O.C.",Liouciou / Liu-chu Yü / Liu-Chiu Hsu / Xiaoliuqiu / Lamay Island,BV,AS,"22.3293,120.3664481,503",TW0006,,22.3293,120.36645,LAT_LONG
Ukraine,Belye Kuchugury,UR,EU,,UA0001,,,,
Ukraine,Grigoryevsky,UR,EU,46°36'N 31°00'E,UA0002,,46.6,31,LAT_LONG
Ukraine,Kamysh-Burunskiy Range Front,UR,EU,,UA0003,,,,
Ukraine,Kyz-Aulsky,UR,EU,45°04'N 36°22'E,UA0004,,45.06667,36.36667,LAT_LONG
Ukraine,Meganomsky,UR,EU,44°48'N 35°05'E,UA0005,,44.8,35.08333,LAT_LONG
Ukraine,Tsaregradskoe Girlo Range Rear,UR,EU,46°05'N 30°28'E,UA0006,,46.08333,30.46667,LAT_LONG
Ukraine,Tsaregradskoe Girlo Range Front,UR,EU,46°05'N 30°28'E,UA0007,,46.08333,30.46667,LAT_LONG
Ukraine,Vitino,UR,EU,45°12'N 33°09'E,UA0008,,45.2,33.15,LAT_LONG
Ukraine,Tarhankutsky,UR,EU,45°21'N 32°30'E,UA0009,,45.35,32.5,LAT_LONG
Ukraine,Burunsky Range Rear,UR,EU,45°14'N 36°24'E,UA0010,,45.23333,36.4,LAT_LONG
Ukraine,Belosarayski,UR,EU,46°53'N 37°20'E,UA0011,,46.88333,37.33333,LAT_LONG
Ukraine,Biryuchiy,UR,EU,46.0813°N 34.9949°E,UA0012,,46.0813,34.9949,LAT_LONG
Ukraine,Yevpatoriya / Mys Yevpatoriyskiy,UR,EU,45.1510°N 33.2692°E,UA0013,,45.151,33.2692,LAT_LONG
Ukraine,Genicheskiy / Geniches'k,UR,EU,46.1826°N 34.8208°E,UA0014,,46.1826,34.8208,LAT_LONG
Ukraine,Sanzhiika / Sanzijka / Sanzhiyskyy / Sanzheyskiy,UR,EU,45°21'N 32°30'E,UA0015,,45.35,32.5,LAT_LONG
Scotland,Turnberry,GM,EU,55°20'N 4°50'W,UK0000,,55.33333,-4.83333,LAT_LONG
England,Bamburgh,G,EU,55°37'N 1°43'W,UK0001,,55.61667,-1.71667,LAT_LONG
England,Beaulieu Millennium Beacon,G,EU,50°47'N 1°22'W,UK0002,,50.78333,-1.36667,LAT_LONG
England,Belle Tout,G,EU,50°44'N 0°15'E,UK0003,,50.73333,0,LAT_LONG
England,Flamborough (Chalk Tower) Head (Old),G,EU,54°06'N 0°04'W,UK0005,,54.1,0,LAT_LONG
England,Flamborough Head (New),G,EU,54°06'N 0°04'W,UK0006,,54.1,0,LAT_LONG
England,Happisburgh,G,EU,52°49'N 1°32'E,UK0007,,52.81667,1.53333,LAT_LONG
England,Harwich Low,G,EU,51°56'N 1°17'E,UK0009,,51.93333,1.28333,LAT_LONG
England,Hastings Rear Range,G,EU,50°51'N 0°35'E,UK0010,,50.85,0,LAT_LONG
England,Hunstanton,G,EU,52°57'N 0°30'E,UK0011,,52.95,0,LAT_LONG
England,Hurst Point Low (Hurst Castle),G,EU,50°53'N 1°35'W,UK0012,,50.88333,-1.58333,LAT_LONG
England,Withernsea (Kay Kendal Memorial),G,EU,53°44'N 0°02'W,UK0013,,53.73333,0,LAT_LONG
England,Leasowe,G,EU,53°25'N 3°08'W,UK0014,,53.41667,-3.13333,LAT_LONG
England,"Trinity House Lightship 15 - Trinity Beached on Woodrolfe Creek, Tollesbury",G,EU,51.7602°N 0.8542°E,UK0015,,51.7602,0.8542,LAT_LONG
England,Paull,G,EU,53°42'N 0°13'W,UK0017,,53.7,0,LAT_LONG
England,Plover Scar,G,EU,53°59'N 2°53'W,UK0018,,53.98333,-2.88333,LAT_LONG
England,Portland Bill High,G,EU,"50.5222587,-2.4595482,1186",UK0019,,50.52226,-2.45955,LAT_LONG
England,Portland Bill Low,G,EU,"50.5197047,-2.4530463,1186",UK0020,,50.5197,-2.45305,LAT_LONG
England,St Mary's,G,EU,55°07'N 1°27'W,UK0021,,55.11667,-1.45,LAT_LONG
England,Scarborough,G,EU,54°17'N 0°23'W,UK0022,,54.28333,0,LAT_LONG
England,Shoreham,G,EU,50°50'N 0°15'W,UK0023,,50.83333,0,LAT_LONG
England,Smeaton's Tower,G,EU,Museum,UK0025,,,,
England,Souter,G,EU,54°58'N 1°22'W,UK0026,,54.96667,-1.36667,LAT_LONG
England,South Foreland,G,EU,51°08'N 1°22'E,UK0027,,51.13333,1.36667,LAT_LONG
England,St Bees North Head,G,EU,54°30'N 3°38'W,UK0028,,54.5,-3.63333,LAT_LONG
England,Start Point,G,EU,50°14'N 03°39'W,UK0029,,50.23333,-3.65,LAT_LONG
England,Blackwall (Trinity House Wharf),G,EU,51°30'N 00°14'W,UK0030,,51.5,0,LAT_LONG
Northern Ireland,Blackhead,GI,EU,54°46'N 5°41'W,UK0032,,54.76667,-5.68333,LAT_LONG
Northern Ireland,Chaine Tower,GI,EU,54°51'N 5°48'W,UK0033,,54.85,-5.8,LAT_LONG
Scotland,Barns Ness,GM,EU,55°59'N 2°27'W,UK0034,,55.98333,-2.45,LAT_LONG
Scotland,Bressay,GM,EU,60°07'N 1°07'W,UK0035,,60.11667,-1.11667,LAT_LONG
Scotland,Girdle Ness,GM,EU,57°08'N 2°03'W,UK0037,,57.13333,-2.05,LAT_LONG
Scotland,Kinnaird Head (New),GM,EU,57°42'N 1°60'W,UK0038,,57.7,-2,LAT_LONG
Scotland,Noss Head,GM,EU,58°29'N 3°03'W,UK0039,,58.48333,-3.05,LAT_LONG
Scotland,Sanda Island,GM,EU,55°17'N 5°35'W,UK0040,,55.28333,-5.58333,LAT_LONG
Scotland,Sgat Mor,GM,EU,55°51'N 5°18'W,UK0041,,55.85,-5.3,LAT_LONG
Scotland,Southerness,GM,EU,54°53'N 3°36'W,UK0042,,54.88333,-3.6,LAT_LONG
Wales,Burry Port Harbour,GW,EU,51°41'N 4°15'W,UK0044,,51.68333,-4.25,LAT_LONG
Wales,Flatholm Island,GW,EU,51°23'N 3°07'W,UK0045,,51.38333,-3.11667,LAT_LONG
Wales,"Trinity House Lightship 91 'Helwick' moored at Swansea Maritime Museum, South Wales",GW,EU,"51.6159638,-3.938857,135",UK0046,,51.61596,-3.93886,LAT_LONG
Wales,Trwyn Du / Penmon Point,GW,EU,53°19'N 4°02'W,UK0047,,53.31667,-4.03333,LAT_LONG
Wales,South Stack,GW,EU,53°18'N 4°42'W,UK0048,,53.3,-4.7,LAT_LONG
Wales,Strumblehead,GW,EU,52°02'N 5°04'W,UK0049,,52.03333,-5.06667,LAT_LONG
England,Southwold,G,EU,50°47'N 1°05'W,UK0050,,50.78333,-1.08333,LAT_LONG
Wales,The Skerries / Ynys Y Moelrhoniaid,GW,EU,53°25'N 4°36'W,UK0051,,53.41667,-4.6,LAT_LONG
England,St Ann's Head,GW,EU,51°41'N 05°10'W,UK0052,,51.68333,-5.16667,LAT_LONG
Scotland,Buckie North Breakwater / Buckie Range Front,GM,EU,57°41'N 2°58'W,UK0053,,57.68333,-2.96667,LAT_LONG
Scotland,Buckie Range Rear / Cliff Terrace,GM,EU,57°41'N 2°58'W,UK0054,,57.68333,-2.96667,LAT_LONG
Northern Ireland,Rathlin East High / Altacarry Head High,GI,EU,55°18'N 6°10'W,UK0055,,55.3,-6.16667,LAT_LONG
Northern Ireland,Rathlin East Low / Altacarry Head Low,GI,EU,55°18'N 6°10'W,UK0056,,55.3,-6.16667,LAT_LONG
Scotland,Newhaven East Pier,GM,EU,55°59'N 3°12'E,UK0057,,55.98333,3.2,LAT_LONG
Scotland,Esha Ness / Eshaness,GM,EU,60°29'N 1°38'W,UK0058,,60.48333,-1.63333,LAT_LONG
England,Dungeness (New),G,EU,50°55'N 0°59'E,UK0059,,50.91667,0,LAT_LONG
England,Dungeness (Old),G,EU,50°55'N 0°59'E,UK0060,,50.91667,0,LAT_LONG
Scotland,Helliar Holm,GM,EU,59°01'N 2°54'W,UK0061,,59.01667,-2.9,LAT_LONG
England,Whitby High / Whitby Ling Hill,G,EU,54°29'N 0°34'W,UK0062,,54.48333,0,LAT_LONG
England,Whitby East Pier (New),G,EU,54°30'N 0°37'W,UK0063,,54.5,0,LAT_LONG
England,Whitby East Pier (Old),G,EU,54°30'N 0°37'W,UK0064,,54.5,0,LAT_LONG
England,Whitby West Pier (New),G,EU,54°30'N 0°37'W,UK0065,,54.5,0,LAT_LONG
England,Whitby West Pier (Old),G,EU,54°30'N 0°37'W,UK0066,,54.5,0,LAT_LONG
England,"Needles, The (Wight, Isle of)",G,EU,50°40'N 1°35'W,UK0067,,50.66667,-1.58333,LAT_LONG
England,Whitehaven North Pier,G,EU,54°33'N 3°36'W,UK0068,,54.55,-3.6,LAT_LONG
England,Whitehaven Old New Quay / Old Outer Quay,G,EU,54°33'N 3°36'W,UK0069,,54.55,-3.6,LAT_LONG
England,Whitehaven West Pier,G,EU,54°33'N 3°36'W,UK0070,,54.55,-3.6,LAT_LONG
Wales,Nash Point High,GW,EU,51°24'N 3°33'W,UK0071,,51.4,-3.55,LAT_LONG
Wales,Nash Point Low,GW,EU,51°24'N 3°33'W,UK0072,,51.4,-3.55,LAT_LONG
England,Portland Bill,G,EU,"50.5165782,-2.4504822,4746",UK0073,,50.51658,-2.45048,LAT_LONG
England,Harwich High,G,EU,51°56'N 1°17'E,UK0074,,51.93333,1.28333,LAT_LONG
Scotland,"Northern Light Board Lightship North Carr moored at the City Quay, Dundee.",GM,EU,56.4606°N 2.9615°W,UK0075,,56.4606,-2.9615,LAT_LONG
England,Cromer,G,EU,52°56'N 1°19'E,UK0076,,52.93333,1.31667,LAT_LONG
England,Berwick-upon-Tweed Breakwater,G,EU,55°46'N 1°59'W,UK0077,,55.76667,-1.98333,LAT_LONG
England,Ilfracombe / Lantern Hill,G,EU,51°13'N 4°07'W,UK0078,,51.21667,-4.11667,LAT_LONG
England,Orford Ness,G,EU,52°05'N 1°35'E,UK0079,,52.08333,1.58333,LAT_LONG
England,Spurn Point High,G,EU,53°35'N 0°07'E,UK0080,,53.58333,0,LAT_LONG
England,Spurn Point Low,G,EU,53°35'N 0°07'E,UK0081,,53.58333,0,LAT_LONG
Scotland,North Ronaldsay (New),GM,EU,59°24'N 2°23'W,UK0082,,59.4,-2.38333,LAT_LONG
Scotland,North Ronaldsay (Old),GM,EU,59°24'N 2°23'W,UK0083,,59.4,-2.38333,LAT_LONG
England,Blakeney Mariners,G,EU,52°57'N 1°01'E,UK0084,,52.95,1.01667,LAT_LONG
England,Morecambe / Stone Pier,G,EU,54°05'N 2°53'W,UK0085,,54.08333,-2.88333,LAT_LONG
Scotland,Mull of Galloway,GM,EU,54°38'N 4°51'W,UK0086,,54.63333,-4.85,LAT_LONG
Northern Ireland,St Johns Point,GI,EU,54°14'N 5°40'W,UK0087,,54.23333,-5.66667,LAT_LONG
England,Berry Head,G,EU,50°24'N 3°29'W,UK0088,,50.4,-3.48333,LAT_LONG
Scotland,Ardrossan Pierhead,GM,EU,55°39'N 4°50'W,UK0089,,55.65,-4.83333,LAT_LONG
England,Hodbarrow Point (New) / Haverigg (New),G,EU,54.1903°N 3.2676°W,UK0090,,54.1903,-3.2676,LAT_LONG
England,Hodbarrow Point (Old) / Haverigg (Old) / Millom,G,EU,54.1930°N 3.2544°W,UK0091,,54.193,-3.2544,LAT_LONG
Northern Ireland,Lightship Petrel / Ballydorn,GI,EU,,UK0092,,,,
England,Tynemouth / Tyne North Pier,G,EU,55.0145°N 1.4031°W,UK0093,,55.0145,-1.4031,LAT_LONG
Scotland,Kinnaird Head (Old),GM,EU,57°42'N 1°60'W,UK0094,,57.7,-2,LAT_LONG
England,Cross Ness,G,EU,51°31'N 0°08'E,UK0095,,51.51667,0,LAT_LONG
England,Killingholme North Low,G,EU,53.6493°N 0.2196°W,UK0096,,53.6493,-0.2196,LAT_LONG
England,Killingholme South High / Killingholme South Range Rear,G,EU,53.6472°N 0.2189°W,UK0097,,53.6472,-0.2189,LAT_LONG
England,Killingholme South Low / Killingholme South Range Front,G,EU,53.6465°N 0.2162°W,UK0098,,53.6465,-0.2162,LAT_LONG
England,Roker Pier / Sunderland North Pier,G,EU,54.9213°N 1.3525°W,UK0099,,54.9213,-1.3525,LAT_LONG
England,Glasson Dock,G,EU,54°00'N 2°51'W,UK0100,,54,-2.85,LAT_LONG
Scotland,Holy Island Inner,GM,EU,55°31'N 5°04'W,UK0101,,55.51667,-5.06667,LAT_LONG
Scotland,Holy Island Outer,GM,EU,55°31'N 5°04'W,UK0102,,55.51667,-5.06667,LAT_LONG
Scotland,Neist Point,GM,EU,57°25’N 6°47’W,UK0103,,57.41667,-6.78333,LAT_LONG
England,Beachy Head,G,EU,50°44'N 00°15'E,UK0104,,50.73333,0,LAT_LONG
Scotland,Noup Head,GM,EU,59°20’N 3°04’W,UK0105,,59.33333,-3.06667,LAT_LONG
Scotland,Sumburgh Head (Shetland Islands),GM,EU,59°51'N 1°17'W,UK0106,,59.85,-1.28333,LAT_LONG
Scotland,Corsewall,GM,EU,55°01’N 5°10’W,UK0107,,55.01667,-5.16667,LAT_LONG
Scotland,Eilean Bàn / Kyleakin,GM,EU,57°17'N 5°45'W,UK0108,,57.28333,-5.75,LAT_LONG
England,"Humber Conservancy Board Lightship 12 Spurn Hull Marina, Hull",G,EU,53.741°N 0.338°W,UK0109,,53.741,-0.338,LAT_LONG
Scotland,Old Sandaig (Glenelg),GM,EU,57.230°N 5.657°E,UK0110,,57.23,5.657,LAT_LONG
England,Hartland Point,G,EU,51.022°N 4.525°E,UK0111,,51.022,4.525,LAT_LONG
England,Whitgift,G,EU,53.6988°N 0.7577°W,UK0113,,53.6988,-0.7577,LAT_LONG
Northern Ireland,Haulbowline,GI,EU,54.0198°N 6.0789°W,UK0114,,54.0198,-6.0789,LAT_LONG
Scotland,Ardtornish Point,GM,EU,56°31'N 5°45'W,UK0115,,56.51667,-5.75,LAT_LONG
Scotland,Ardmore Point,GM,EU,56.6561°N 6.1286°W,UK0116,,56.6561,-6.1286,LAT_LONG
Scotland,Ardnamurchan / Àird Nam Murchan,GM,EU,56.7271°N 6.2260°W,UK0117,,56.7271,-6.226,LAT_LONG
Scotland,Dubh Artach / Dhu Heartach / St John's Rock,GM,EU,56°08'N 6°38'W,UK0118,,56.13333,-6.63333,LAT_LONG
Scotland,Hyskeir / Òigh Sgeir,GM,EU,56°58'N 6°41'W,UK0119,,56.96667,-6.68333,LAT_LONG
Scotland,Lismore,GM,EU,56°27'N 5°36'W,UK0120,,56.45,-5.6,LAT_LONG
Scotland,Rubha nan Gall / Tobermory / Sound of Mull,GM,EU,56.6368°N 6.0644°W,UK0121,,56.6368,-6.0644,LAT_LONG
Scotland,Skerryvore / Sgeir Mhòr,GM,EU,56°19'N 7°07'W,UK0122,,56.31667,-7.11667,LAT_LONG
Scotland,Lady Rock,GM,EU,56°27'N 5°37'W,UK0123,,56.45,-5.61667,LAT_LONG
Scotland,Ushenish,GM,EU,57.2983°N 7.1933°W,UK0124,,57.2983,-7.1933,LAT_LONG
Wales,Great Orme / Llandudno,GW,EU,53.3423°N 3.8689°W,UK0125,,53.3423,-3.8689,LAT_LONG
Scotland,Fair Isle North / Skroo,GM,EU,59.5537°N 1.6085°W,UK0126,,59.5537,-1.6085,LAT_LONG
Scotland,Fair Isle South / Skadden,GM,EU,59.5124°N 1.6471°W,UK0127,,59.5124,-1.6471,LAT_LONG
England,North Foreland,G,EU,51.3749°N 1.4451°E,UK0128,,51.3749,1.4451,LAT_LONG
England,Trinity House Lightship 21 - Seven Stones Moored at the Gillingham Pier in Gillingham,G,EU,51.3977°N 0.5546°E,UK0129,,51.3977,0.5546,LAT_LONG
England,Perch Rock / New Brighton,G,EU,53.4443°N 3.0422°W,UK0130,,53.4443,-3.0422,LAT_LONG
Scotland,Calf of Eday (Orkney Islands)/ Calf Sound (Orkney Islands),GM,EU,59.2369°N 2.7635°W,UK0131,,59.2369,-2.7635,LAT_LONG
England,"Humber Conservancy Board Lightship 14 Sula (Spurn, Beaucette, Conwy, Haven) Llanthony Wharf, Hempsted, Gloucester",G,EU,51.8663°N 2.2525°W,UK0132,,51.8663,-2.2525,LAT_LONG
Scotland,Barra Head / Berneray,GM,EU,56.7855°N 7.6535°W,UK0133,,56.7855,-7.6535,LAT_LONG
Scotland,Ailsa Craig,GM,EU,55.2515°N 5.1075°W,UK0134,,55.2515,-5.1075,LAT_LONG
Scotland,Davaar,GM,EU,55.4282°N 5.5405°W,UK0135,,55.4282,-5.5405,LAT_LONG
Scotland,Dubh Sgeir,GM,EU,56.2461°N 5.6693°W,UK0136,,56.2461,-5.6693,LAT_LONG
Scotland,Eileanan Dubha,GM,EU,57.2792°N 5.7026°W,UK0137,,57.2792,-5.7026,LAT_LONG
Scotland,Bunessan / Eileanan Liathanaitch / Gray Islands,GM,EU,56.3424°N 6.2743°W,UK0138,,56.3424,-6.2743,LAT_LONG
Scotland,Fladda,GM,EU,56.2500°N 5.6792°W,UK0139,,56.25,-5.6792,LAT_LONG
Scotland,Mull of Kintyre / Cantyre,GM,EU,55.3104°N 5.8033°W,UK0140,,55.3104,-5.8033,LAT_LONG
Scotland,Na Cuiltean,GM,EU,55°48'N 5°56'W,UK0141,,55.8,-5.93333,LAT_LONG
Scotland,Pladda High,GM,EU,55.4250°N 5.1184°W,UK0142,,55.425,-5.1184,LAT_LONG
Scotland,Pladda Low,GM,EU,55.4250°N 5.1184°W,UK0143,,55.425,-5.1184,LAT_LONG
Scotland,Ruadh Sgeir,GM,EU,56°04'N 5°42'W,UK0144,,56.06667,-5.7,LAT_LONG
Scotland,Sgeir Bhuidhe,GM,EU,56.5531°N 5.4141°W,UK0145,,56.5531,-5.4141,LAT_LONG
Scotland,Sgeir Ghlas,GM,EU,57.8727°N 6.7537°W,UK0146,,57.8727,-6.7537,LAT_LONG
Scotland,Sgeirean Dubha,GM,EU,56.3803°N 5.5372°W,UK0147,,56.3803,-5.5372,LAT_LONG
Scotland,Skervuile,GM,EU,55°53'N 5°50'W,UK0148,,55.88333,-5.83333,LAT_LONG
England,Thorngumbald Clough High,G,EU,53.7081°N 0.2257°W,UK0149,,53.7081,-0.2257,LAT_LONG
England,Thorngumbald Clough Low,G,EU,53.0004°N 0.2269°W,UK0150,,53.0004,-0.2269,LAT_LONG
Scotland,Tarbat Ness,GM,EU,57°51.9'N 3°46.6'W,UK0151,,57.8525,-3.76833,LAT_LONG
England,Maryport,G,EU,54.7173°N 3.5088°W,UK0152,,54.7173,-3.5088,LAT_LONG
England,Dovercourt High / Dovercourt Range Rear,G,EU,51.9304°N 1.2753°E,UK0153,,51.9304,1.2753,LAT_LONG
England,Dovercourt Low / Dovercourt Range Front,G,EU,51.9301°N 1.2781°E,UK0154,,51.9301,1.2781,LAT_LONG
Scotland,Elie Ness,GM,EU,56.1839°N 2.8128°W,UK0155,,56.1839,-2.8128,LAT_LONG
Scotland,Isle of May / Isle of May High,GM,EU,56.1856°N 2.5575°W,UK0157,,56.1856,-2.5575,LAT_LONG
Scotland,Isle of May Low,GM,EU,56.1830°N 2.5520°W,UK0158,,56.183,-2.552,LAT_LONG
Wales,East Usk,GW,EU,51.5400°N 2.9670°W,UK0159,,51.54,-2.967,LAT_LONG
England,Walney,G,EU,54.0486°N 3.1772°W,UK0160,,54.0486,-3.1772,LAT_LONG
England,"Trinity House Lightship 18 - St Gowan Moored at the Ha'Penny Pier, Harwich",G,EU,51.9471°N 1.2841°E,UK0161,,51.9471,1.2841,LAT_LONG
England,White Church,G,EU,53.7472°N 3.0267°W,UK0162,,53.7472,-3.0267,LAT_LONG
England,Herd Groyne,G,EU,55.0080°N 1.4241°W,UK0163,,55.008,-1.4241,LAT_LONG
Scotland,Killantringan / Black Head,GM,EU,54.8618°N 5.1470°W,UK0164,,54.8618,-5.147,LAT_LONG
Wales,St Tudwal's,GW,EU,52.7984°N 4.4713°W,UK0165,,52.7984,-4.4713,LAT_LONG
Scotland,Start Point (Orkney Islands),GM,EU,59.2773°N 2.3759°W,UK0166,,59.2773,-2.3759,LAT_LONG
Scotland,The Garvellachs / Isles of the Sea,GM,EU,56.2175°N 5.8174°W,UK0167,,56.2175,-5.8174,LAT_LONG
Scotland,Ruvaal / Rhuvaal / Rubh'a Mhàil,GM,EU,55.9363°N 6.1234°W,UK0168,,55.9363,-6.1234,LAT_LONG
Scotland,Bona Narrows (Old) / Bona Ferry (Old),GM,EU,57.4082°N 4.3288°W,UK0169,,57.4082,-4.3288,LAT_LONG
Scotland,Butt Of Lewis / Rubha Robhanais,GM,EU,58.5155°N 6.2611°W,UK0170,,58.5155,-6.2611,LAT_LONG
Scotland,Tiumpan Head / Rubha Tiompan,GM,EU,58.2610°N 6.1391°W,UK0171,,58.261,-6.1391,LAT_LONG
Scotland,Little Cumbrae (1757 tower),GM,EU,55.7208°N 4.9577°W,UK0172,,55.7208,-4.9577,LAT_LONG
Scotland,Little Cumbrae (1793 tower),GM,EU,55.7208°N 4.9667°W,UK0173,,55.7208,-4.9667,LAT_LONG
Scotland,Little Cumbrae (1997 tower),GM,EU,55.7208°N 4.9667°W,UK0174,,55.7208,-4.9667,LAT_LONG
Scotland,Cloch Point,GM,EU,55.9424°N 4.8788°W,UK0175,,55.9424,-4.8788,LAT_LONG
England,"Trinity House Lightship 55 - John Sebastian Moored at the Bathurst Basin, Bristol",G,EU,51.4466°N 2.5950°W,UK0176,,51.4466,-2.595,LAT_LONG
England,Fleetwood High / Fleetwood Range Rear,G,EU,53.9265°N 3.0076°W,UK0177,,53.9265,-3.0076,LAT_LONG
England,Lowestoft,G,EU,52°29.223'N 01°45'.353'E,UK0178,,52.54528,1.84806,LAT_LONG
Scotland,Rattray Head,GM,EU,57.6118°N 1.8139°W,UK0179,,57.6118,-1.8139,LAT_LONG
England,Bidston Hill,G,EU,53.4011°N 3.0743°W,UK0180,,53.4011,-3.0743,LAT_LONG
England,Trinity House Lightship 16 - Colne Light Moored on the King Edward Quay at Hythe on the Colne estuary near Colchester.,G,EU,51.7602°N 0.8542°E,UK0181,,51.7602,0.8542,LAT_LONG
England,Teignmouth / The Den,G,EU,50.5425°N 3.4969°W,UK0182,,50.5425,-3.4969,LAT_LONG
England,Fleetwood Low / Fleetwood Range Front,G,EU,53.9286°N 3.0091°W,UK0183,,53.9286,-3.0091,LAT_LONG
Scotland,Corran Point / Ardgour,GM,EU,56.7208°N 5.2422°W,UK0184,,56.7208,-5.2422,LAT_LONG
Northern Ireland,Rue Point,GI,EU,55.2608°N 6.1936°W,UK0185,,55.2608,-6.1936,LAT_LONG
Scotland,Duncansby Head / John-o'-Groats,GM,EU,58.6440°N 3.0254°W,UK0186,,58.644,-3.0254,LAT_LONG
Scotland,Dunnet Head,GM,EU,58.6714°N 3.3762°W,UK0187,,58.6714,-3.3762,LAT_LONG
England,The Heugh / Hartlepool Headland,G,EU,54.6967°N 1.1763°W,UK0188,,54.6967,-1.1763,LAT_LONG
Scotland,Scurdie Ness,GM,EU,56.7017°N 2.4372°W,UK0189,,56.7017,-2.4372,LAT_LONG
England,Newhaven Breakwater,G,EU,50.7759°N 0.0583°E,UK0190,,50.7759,0.0583,LAT_LONG
Scotland,Brough of Birsay,GM,EU,59.1368°N 3.3392°W,UK0191,,59.1368,-3.3392,LAT_LONG
England,Trinity House Lightship 23 - Bar City of Liverpool Lightship Moored at the Canning Half Tide Dock in Liverpool,G,EU,53.4030°N 2.9915°W,UK0192,,53.403,-2.9915,LAT_LONG
Scotland,Rubha Reidh / Rua Reidh / Rubh' Re,GM,EU,57.8587°N 5.8118°W,UK0193,,57.8587,-5.8118,LAT_LONG
Scotland,Hoy Sound High / Graemsay Island Range Rear,GM,EU,58.9357°N 3.2732°W,UK0194,,58.9357,-3.2732,LAT_LONG
Scotland,Cantick Head (Orkney Islands),GM,EU,58.7872°N 3.1316°W,UK0195,,58.7872,-3.1316,LAT_LONG
Scotland,Chanonry / Cananaich,GM,EU,57.5740°N 4.0925°W,UK0196,,57.574,-4.0925,LAT_LONG
