"hHillKey","hName","hHeightM","hLatitude","hLongitude","hFullReference","hActive"
5145,"Mynydd Cennin",262.1,52.9798,-4.29757,"GW/HNW-067","Y"
5146,"Carreglefain",261.0,52.9407,-4.49522,"GW/HNW-037","Y"
5147,"Mynydd Eilian",177.0,53.4002,-4.29849,"GW/HNW-070","Y"
5148,"Mynydd y Garn",170.0,53.386,-4.53519,"GW/HNW-076","Y"
5149,"Bwrdd Arthur",164.0,53.3096,-4.12409,"GW/HNW-009","Y"
5150,"Mynydd Cilan",117.0,52.7881,-4.53893,"GW/HNW-068","Y"
5151,"Moel Tryfan",429.0,53.0822,-4.21812,"GW/HNW-053","Y"
5152,"Mynydd Deulyn",400.0,53.1341,-3.85587,"GW/HNW-069","Y"
5153,"Craig-y-garn",363.0,52.9766,-4.21927,"GW/HNW-015","Y"
5154,"Mwdwl-eithin",470.0,53.0106,-3.50757,"GW/HNW-063","Y"
5155,"Moel Arthur",456.0,53.1845,-3.28048,"GW/HNW-041","Y"
5156,"Bryn Alyn",408.3,53.1199,-3.19563,"GW/HNW-002","Y"
5157,"Bryn yr Orsedd",405.0,53.0278,-3.28052,"GW/HNW-007","Y"
5158,"Mynydd Tryfan",402.0,53.1768,-3.53409,"GW/HNW-074","Y"
5159,"Moel Fodiar",390.0,53.1993,-3.53096,"GW/HNW-044","Y"
5160,"Mwdwl-eithin",389.0,53.1987,-3.75437,"GW/HNW-064","Y"
5161,"Fron Fawr",378.0,52.997,-3.18121,"GW/HNW-030","Y"
5162,"Moelfre Isaf",317.0,53.247,-3.57295,"GW/HNW-060","Y"
5163,"Tre-pys-llygod",320.0,53.2038,-3.65732,"GW/HNW-083","Y"
5164,"Moel y Gaer",303.7,53.2129,-3.18347,"GW/HNW-056","Y"
5165,"Moel Maenefa",289.0,0.0,0.0,"GW/HNW-047","N"
5166,"Coed Hyrddyn [Moel Tan y Coed]",232.4,52.9869,-3.19271,"GW/HNW-052","Y"
5167,"Mynydd Marian",208.0,53.2819,-3.66934,"GW/HNW-071","Y"
5168,"Little Orme [Creigiau Rhiwledyn]",141.0,53.325,-3.78342,"GW/HNW-017","Y"
5169,"Bryn Euryn",131.0,53.3027,-3.75393,"GW/HNW-005","Y"
5170,"Bryn Pydew",128.0,53.2945,-3.7854,"GW/HNW-006","Y"
5171,"Moel Hafodowen",435.0,52.8229,-3.85,"GW/HNW-045","Y"
5172,"Moel Pen-y-bryn",428.0,53.0298,-3.82217,"GW/HNW-051","Y"
5173,"Uwch-mynydd",328.0,52.7552,-3.99092,"GW/HNW-085","Y"
5174,"Foel Cynwch",326.0,52.7727,-3.87478,"GW/HNW-023","Y"
5175,"Foel y Ddinas",489.0,52.861,-3.55786,"GW/HNW-028","Y"
5176,"Cyrniau",488.1,52.816,-3.3916,"GW/HNW-018","Y"
5177,"Foel Dugoed",439.0,52.7051,-3.63856,"GW/HNW-026","Y"
5178,"Mynydd y Glyn",389.0,52.7911,-3.25673,"GW/HNW-077","Y"
5179,"Mynydd Mynyllod",393.7,52.9438,-3.48622,"GW/HNW-073","Y"
5180,"Moel y Fronllwyd",394.0,52.7494,-3.30477,"GW/HNW-055","Y"
5181,"Mynydd y Bryn",334.8,52.8336,-3.1635,"GW/HNW-075","Y"
5182,"Allt y Gader",334.0,52.75,-3.26233,"GW/HNW-001","Y"
5183,"Gallt y Goedhwch",325.7,52.7341,-3.27938,"GW/HNW-032","Y"
5185,"Pen y Berth",287.0,52.7044,-3.36119,"GW/HNW-079","Y"
5186,"Yr Allt",232.0,52.6824,-3.12212,"GW/HNW-089","Y"
5187,"Llanymynech Hill",226.0,52.7921,-3.09417,"GW/HNW-039","Y"
5188,"Pen-y-coed",218.0,52.9644,-3.1553,"GW/HNW-080","Y"
5189,"Foel Dinas",478.0,52.7139,-3.71567,"GW/HNW-025","Y"
5190,"Foel Ddu",448.0,52.668,-3.92776,"GW/HNW-024","Y"
5191,"Corlan Fraith",406.0,52.5813,-4.02226,"GW/HNW-013","Y"
5192,"Ffridd-yr-Ychen",278.0,52.5604,-4.0082,"GW/HNW-021",""
5193,"Tal y Gareg",189.0,52.616,-4.10034,"GW/HNW-082","Y"
5194,"Llechwedd y Glyn",481.0,52.4709,-3.67381,"GW/HMW-048","Y"
5195,"Moelfre",469.0,52.5708,-3.70096,"GW/HMW-053","Y"
5196,"Pen Carreg Gopa",447.0,52.5359,-3.88602,"GW/HMW-065","Y"
5197,"Dinas",445.3,52.4835,-3.61527,"GW/HMW-030","Y"
5198,"Banc y Garn",437.0,52.4422,-3.90519,"GW/HMW-007","Y"
5199,"Newydd Fynyddog",427.0,52.5903,-3.60381,"GW/HMW-062","Y"
5200,"Bryn-y-tail",403.1,52.4742,-3.59636,"GW/HMW-016","Y"
5201,"Cefn Crin",372.6,52.6321,-3.26368,"GW/HMW-024","Y"
5202,"Pen yr Allt-fawr",316.0,52.55,-3.78948,"GW/HMW-070","Y"
5203,"Banc Mynyddgorddu",312.0,52.461,-3.96341,"GW/HMW-006","Y"
5204,"Coed Mawr",307.1,52.4754,-3.45386,"GW/HMW-027",""
5205,"Pen-caenion",299.0,52.5592,-3.2685,"GW/HMW-071","Y"
5206,"Ffridd Pen-y-Graig",297.0,52.6018,-3.71064,"GW/HMW-035","Y"
5207,"Bryn-y-Brain",294.0,52.5823,-3.74729,"GW/HMW-015","Y"
5208,"Fron Goch",289.0,52.5972,-3.74045,"GW/HMW-038","Y"
5209,"Mynydd Garth-Gwynion",228.0,52.5705,-3.87093,"GW/HMW-057","Y"
5210,"Bryn-hir",179.0,52.4559,-4.03893,"GW/HMW-014","Y"
5211,"Penglais",151.0,52.4284,-4.06665,"GW/HMW-072","Y"
5212,"Ysgwd-ffordd",440.0,52.3522,-3.34683,"GW/HMW-081","Y"
5213,"Y Foel",435.0,52.4457,-3.44529,"GW/HMW-079","Y"
5214,"Moelfre",429.0,52.435,-3.4791,"GW/HMW-052","Y"
5215,"Oldchapel Hill",426.2,52.4148,-3.50696,"GW/HMW-064","Y"
5216,"Beddugre Hill",419.0,52.3208,-3.3377,"GW/HMW-010","Y"
5217,"Gaer",417.0,52.3191,-3.30082,"GW/HMW-039","Y"
5218,"Llan-wen Hill",417.0,52.3255,-3.01905,"GW/HMW-047","Y"
5219,"Coed-swydd",412.0,52.2729,-3.26235,"GW/HMW-066",""
5220,"Bryn Mawr",405.0,52.4105,-3.55261,"GW/HMW-013","Y"
5221,"Castle Hill",388.0,52.3058,-3.45692,"GW/HMW-021","Y"
5222,"Breidden Hill",366.6,52.7228,-3.0451,"GW/HMW-011","Y"
5223,"Coed y Gaer",359.9,52.4484,-3.4656,"GW/HMW-028","Y"
5224,"Stanner Hill",349.0,52.2247,-3.07522,"GW/HMW-076","Y"
5225,"Old Radnor Hill",312.6,52.222,-3.09758,"GW/HMW-063",""
5226,"Burfa Bank",313.0,52.2424,-3.05201,"GW/HMW-017","Y"
5227,"Bryn Ffynnon",440.0,52.1056,-3.92443,"GW/HMW-012","Y"
5228,"Y Garth",433.0,52.1906,-3.56018,"GW/HMW-080","Y"
5229,"Banc y Graig",408.0,52.0899,-3.89922,"GW/HMW-009","Y"
5230,"Mynydd Llanybyther",408.0,52.0345,-4.13858,"GW/HMW-059","Y"
5231,"Mynydd Bach",373.0,52.3193,-3.8911,"GW/HMW-054","Y"
5232,"Pen Felin-wynt",372.0,52.367,-3.87319,"GW/HMW-067","Y"
5233,"Foel Dyrch",368.0,51.9393,-4.67748,"GW/HMW-036","Y"
5234,"Mynydd Castlebythe",347.0,51.9304,-4.86868,"GW/HMW-055","Y"
5235,"Mynydd Llansadwrn",345.0,51.997,-3.91197,"GW/HMW-058","Y"
5236,"Allt yr Hebog",342.0,52.083,-3.91846,"GW/HMW-003","Y"
5237,"Cefn Blewog",341.0,52.3371,-3.9013,"GW/HMW-022","Y"
5238,"Banc y Garreg",332.0,52.0143,-3.88731,"GW/HMW-008","Y"
5239,"Lan Ddu Cilwenau",328.0,52.0131,-4.07636,"GW/HMW-045","Y"
5240,"Banc Cwm-coed-ifor",309.0,52.027,-4.05368,"GW/HMW-005","Y"
5241,"Taliaris Hill",291.0,51.9381,-3.99142,"GW/HMW-077","Y"
5242,"Allt Maestir",278.0,52.1336,-4.1239,"GW/HMW-002","Y"
5243,"Banc Beili-Tew",278.0,51.9926,-4.01714,"GW/HMW-004","Y"
5244,"Allt Ddu",244.0,51.9892,-3.83784,"GW/HMW-001","Y"
5245,"Pentre Newydd Hill",217.0,51.9581,-4.93116,"GW/HMW-074","Y"
5246,"Carn Llidi",181.0,51.9045,-5.28964,"GW/HMW-019","Y"
5247,"Dudwell Mountain",178.0,51.8675,-5.04143,"GW/HMW-032","Y"
5248,"Pen-yr-allt",175.0,51.8751,-4.20075,"GW/HMW-075",""
5249,"Penlan Voss",167.0,51.8757,-4.30493,"GW/HMW-073","Y"
5250,"Pen y Moelfre",166.0,51.8177,-4.40727,"GW/HMW-069","Y"
5251,"Pen y Fan",142.0,52.0328,-4.90902,"GW/HMW-068","Y"
5252,"Carnllundain",136.0,51.862,-5.34752,"GW/HMW-020","Y"
5253,"Cadair Fawr",485.0,51.8001,-3.48364,"GW/HSW-005","Y"
5254,"Moelfre",442.0,52.1247,-3.44679,"GW/HSW-019","Y"
5255,"Mynydd Myddfai",440.0,51.9531,-3.73761,"GW/HSW-029","Y"
5256,"Twyn Disgwylfa",417.0,51.9753,-3.52819,"GW/HSW-036","Y"
5257,"Noethgrug",412.0,52.0219,-3.69635,"GW/HSW-031","Y"
5258,"Moel Bylchau",396.0,52.0787,-3.68391,"GW/HSW-016","Y"
5259,"Moel Penderyn",371.0,51.7672,-3.53964,"GW/HSW-018","Y"
5260,"Yr Allt",333.0,51.9675,-3.33193,"GW/HSW-038","Y"
5261,"Pen-y-crug",331.0,51.9628,-3.41425,"GW/HSW-033","Y"
5262,"Mwmffri",302.0,52.0104,-3.74349,"GW/HSW-020","Y"
5263,"Moel Fenni Fach",290.0,51.9549,-3.43551,"GW/HSW-017","Y"
5264,"Garth",281.0,52.1458,-3.38506,"GW/HSW-012","Y"
5265,"Ysgyryd Fach",271.0,51.8176,-2.99344,"GW/HSW-039","Y"
5266,"Long Hill",206.0,51.8062,-2.75545,"GW/HSW-015","Y"
5267,"Banc y Llyn",280.0,51.8226,-4.06231,"GW/HSW-002","Y"
5268,"Allt Cunedda",192.0,51.757,-4.3098,"GW/HSW-001","Y"
5269,"Cefn Bryn",188.0,51.5794,-4.14024,"GW/HSW-007","Y"
5270,"Llanmadoc Hill",186.0,51.6085,-4.26871,"GW/HSW-014","Y"
5271,"Mynydd Bedwellte",486.0,51.7463,-3.23965,"GW/HSW-021","Y"
5272,"Foel Trawsnant",373.0,51.6319,-3.67742,"GW/HSW-010","Y"
5273,"Mynydd y Grug",355.0,51.6091,-3.19278,"GW/HSW-030","Y"
5274,"Mynydd Margam",349.0,51.5854,-3.69291,"GW/HSW-028","Y"
5275,"Mynydd Dinas",312.0,51.6055,-3.43238,"GW/HSW-023","N"
5276,"Beacon Hill",306.0,51.7449,-2.70798,"GW/HSW-003","Y"
5277,"Mynydd Maendy",301.0,51.5645,-3.47295,"GW/HSW-027","Y"
5278,"Caerphilly Common",271.0,51.5623,-3.22335,"GW/HSW-006","Y"
5279,"Mynydd Emroch - Craig Emroch",241.0,51.6022,-3.7442,"GW/HSW-024","Y"
5280,"Trostrey Hill",199.0,51.7418,-2.91507,"GW/HSW-035","Y"
5281,"Winshield Crags",345.0,55.002,-2.40465,"G/HSB-017","Y"
5282,"Great Hetha",343.0,55.5403,-2.18275,"G/HSB-006","Y"
5283,"Whittington Fell",268.0,55.0155,-2.04353,"G/HSB-016","Y"
5284,"The Bell",247.0,55.5546,-2.15964,"G/HSB-012","Y"
5285,"Moneylaws Hill",246.3,55.6059,-2.2038,"G/HSB-008","Y"
5286,"Titlington Pike",233.0,55.4378,-1.86323,"G/HSB-015","Y"
5287,"Dod Law",200.0,55.5786,-1.9907,"G/HSB-004","Y"
5288,"Sandale Hill",373.0,54.7481,-3.14069,"G/HLD-043","Y"
5289,"High Park",247.0,54.5769,-3.48216,"G/HLD-032","Y"
5290,"Hannah Moor",141.0,54.5044,-3.61957,"G/HLD-027","Y"
5291,"Sleddale Forest",429.0,54.4071,-2.79105,"G/HLD-046","Y"
5292,"Benson Knott",319.0,54.3408,-2.69614,"G/HLD-003","Y"
5293,"Scout Hill",285.0,54.2375,-2.6696,"G/HLD-045","Y"
5294,"Black Brows",268.0,54.3252,-2.98156,"G/HLD-004","Y"
5295,"Crook Knott",256.0,54.357,-2.85213,"G/HLD-014","Y"
5296,"Helsington Barrows - Scout Scar",235.0,54.3232,-2.7906,"G/HLD-029","Y"
5297,"Grassgarth Heights",205.0,54.235,-2.98678,"G/HLD-020","Y"
5298,"Oaken Head",163.0,54.1042,-2.70952,"G/HLD-040","Y"
5299,"Warton Crag",163.0,54.1484,-2.7795,"G/HLD-051","Y"
5300,"Wandale Hill",497.0,54.3858,-2.45512,"G/HNP-029","Y"
5301,"Cumrew Fell",483.0,54.8617,-2.68037,"G/HNP-007","Y"
5302,"Knott",412.0,54.4763,-2.54061,"G/HNP-014","Y"
5303,"Knock Pike",398.0,54.6483,-2.48824,"G/HNP-013","Y"
5304,"Nettle Hill",382.0,54.4649,-2.43911,"G/HNP-016","Y"
5305,"Pontop Pike",312.0,54.8701,-1.76826,"G/HNP-018","Y"
5306,"Currock Hill",259.0,54.9275,-1.83429,"G/HNP-008","Y"
5307,"Blaze Fell",242.0,54.7821,-2.78478,"G/HNP-003","Y"
5308,"Quarrystone Bank",221.0,54.6408,-2.66312,"G/HNP-019","N"
5309,"Strawberry Hill",193.0,54.7469,-1.46354,"G/HNP-026","Y"
5310,"Sheriff Hill",167.0,54.9359,-1.58129,"G/HNP-022","Y"
5311,"Simon's Seat",485.0,54.0342,-1.88103,"G/HNP-023","Y"
5312,"Barbon Low Fell",438.0,54.2221,-2.53723,"G/HNP-001","Y"
5313,"Round Hill",409.0,53.9778,-1.81509,"G/HNP-021","Y"
5314,"Skipton Moor",373.0,53.9543,-1.98054,"G/HNP-024","Y"
5315,"Smearsett Scar",363.0,54.1058,-2.30362,"G/HNP-025","Y"
5316,"Lindley Moor",292.0,53.9586,-1.68045,"G/HNP-015","Y"
5317,"Hoof Stones Height",479.0,53.7582,-2.13192,"G/HSP-014","N"
5318,"Whins Brow",476.0,53.9744,-2.55548,"G/HSP-029","Y"
5319,"Blackstone Edge",474.0,53.6429,-2.04181,"G/HSP-003","Y"
5320,"Little Wolf Stones",443.0,53.8509,-2.04559,"G/HSP-017","Y"
5321,"Great Hameldon",409.0,53.7563,-2.31367,"G/HSP-011","Y"
5322,"Cartridge Hill",402.0,53.6746,-2.49913,"G/HSP-007","Y"
5323,"Middle Knoll",395.0,53.9836,-2.52911,"G/HSP-019","Y"
5324,"Pinhaw Beacon",388.0,53.9209,-2.08627,"G/HSP-022","Y"
5325,"Caton Moor",361.0,54.0696,-2.63753,"G/HSP-008","Y"
5326,"Billinge Hill",245.0,53.749,-2.52114,"G/HSP-001","Y"
5327,"High Neb",458.0,53.3645,-1.6586,"G/HSP-013","Y"
5329,"Sir William Hill",429.0,53.2975,-1.67837,"G/HSP-024","Y"
5330,"Whaley Moor",411.0,53.3361,-2.01661,"G/HSP-028","Y"
5331,"Longstone Moor",395.0,53.2563,-1.71839,"G/HSP-018","Y"
5332,"Wolfscote Hill",388.0,53.1219,-1.79666,"G/HSP-031","Y"
5333,"Wetton Hill",371.0,53.1064,-1.83276,"G/HSP-027","Y"
5334,"Eccles Pike",370.0,53.3279,-1.94847,"G/HSP-010","Y"
5335,"Stanton Moor",323.0,53.1627,-1.63587,"G/HSP-025","Y"
5336,"Bolehill",322.0,53.0946,-1.56263,"G/HSP-005","Y"
5337,"Overmoor",288.0,53.0266,-2.05363,"G/HSP-021","Y"
5338,"Idle Hill [Werneth Low]",279.0,53.4338,-2.04839,"G/HSP-015","Y"
5340,"Carlton Moor",408.0,54.4161,-1.20126,"G/HTW-004","Y"
5341,"Black Hambleton",400.0,54.3447,-1.26087,"G/HTW-002","Y"
5342,"Stony Leas - Louven Howe",299.0,54.3807,-0.63638,"G/HTW-009","Y"
5343,"Brow Moor",266.0,54.3966,-0.507648,"G/HTW-003","Y"
5344,"Barns Cliff End",223.0,54.3383,-0.554199,"G/HTW-001","Y"
5345,"Yearsley Cross",174.0,54.1627,-1.10073,"G/HTW-010","Y"
5346,"Great Wold",164.0,53.7764,-0.560577,"G/HTW-006","Y"
5347,"Oliver's Mount",155.0,54.2674,-0.405719,"G/HTW-007","Y"
5348,"Black Hill",441.0,52.405,-2.99184,"G/HWB-004","Y"
5349,"Stow Hill",434.0,52.3646,-3.00362,"G/HWB-033","Y"
5350,"Hope Bowdler Hill",426.0,52.5418,-2.7688,"G/HWB-023","Y"
5351,"Bryn Hill",408.0,52.4692,-3.04071,"G/HWB-007","Y"
5352,"The Lawley",377.0,52.5729,-2.74701,"G/HWB-035","Y"
5353,"Craig-y-Rhiw",362.0,52.8525,-3.14211,"G/HWB-013","Y"
5354,"Middlehope Hill",324.0,52.4941,-2.72787,"G/HWB-028","Y"
5355,"Diddlebury Common",317.0,52.4763,-2.76266,"G/HWB-015","Y"
5356,"Oakeley Mynd",309.0,52.481,-2.95947,"G/HWB-031","Y"
5357,"Clunbury Hill",304.0,52.4122,-2.92559,"G/HWB-010","Y"
5358,"Norton Camp",294.0,52.4315,-2.81778,"G/HWB-030","Y"
5359,"Coxall Knoll",262.0,52.3551,-2.93321,"G/HWB-012","Y"
5360,"Hawkstone Hill",208.0,52.8587,-2.62671,"G/HWB-039","Y"
5361,"Grinshill Hill",192.0,52.8089,-2.71463,"G/HWB-021","Y"
5362,"Bringewood",363.0,52.3568,-2.7811,"G/HWB-005","Y"
5363,"Gatley Hill",338.0,52.3192,-2.81364,"G/HWB-020","Y"
5364,"Herefordshire Beacon",338.0,52.0582,-2.35147,"G/HWB-022","Y"
5365,"Mynydd Ferddin",323.0,51.951,-2.95553,"G/HWB-029","Y"
5366,"Wigmore Rolls",288.0,52.3224,-2.88084,"G/HWB-038","Y"
5367,"Knoll Hill",287.0,52.2919,-2.90681,"G/HWB-024","Y"
5368,"Welsh Newton Common",264.0,51.853,-2.71282,"G/HWB-036","Y"
5369,"Mere Hill",252.0,52.2836,-2.86924,"G/HWB-027","Y"
5370,"Broad Heath",246.0,52.2845,-2.49386,"G/HWB-006","Y"
5371,"Birley Hill",236.0,52.1646,-2.79396,"G/HWB-003","Y"
5372,"Frith Hill - Bradlow Knoll",238.0,52.049,-2.41516,"G/HWB-018","Y"
5373,"Garnons Hill",233.0,52.0938,-2.87722,"G/HWB-019","Y"
5374,"Little Doward",221.0,51.8418,-2.67152,"G/HWB-025","Y"
5375,"Credenhill",221.0,52.0955,-2.80333,"G/HWB-014","Y"
5376,"Chase Wood Hill",203.0,51.8998,-2.57978,"G/HWB-009","Y"
5377,"Berrow Hill",183.0,52.225,-2.37531,"G/HWB-002","Y"
5378,"White Hill",173.0,52.0879,-2.59189,"G/HWB-037","Y"
5379,"Seven Wells Hill",319.0,52.0115,-1.83372,"G/HCE-019","Y"
5380,"Birdlip Hill",299.0,51.8255,-2.11167,"G/HCE-006","Y"
5382,"Langley Hill",274.0,51.9601,-1.98969,"G/HCE-013","Y"
5383,"Hackpen Hill",272.0,51.4683,-1.81569,"G/HCE-012","Y"
5384,"Ebrington Hill",261.0,52.0817,-1.72736,"G/HCE-011","Y"
5385,"Coombe Hill",260.0,51.7521,-0.770954,"G/HCE-009","Y"
5386,"Bald Hill",257.0,51.6559,-0.948033,"G/HCE-004","Y"
5387,"Clipper Down",249.0,51.8261,-0.600769,"G/HCE-008","Y"
5388,"South Hill",248.0,51.9722,-1.5935,"G/HCE-022","Y"
5389,"Dunstable Downs",243.0,51.8642,-0.536337,"G/HCE-010","Y"
5390,"Castle Ring",242.0,52.7137,-1.93757,"G/HCE-007","Y"
5391,"Ashley Heath",236.0,52.9181,-2.38069,"G/HCE-003","Y"
5392,"Whatborough Hill",230.0,52.6455,-0.8672,"G/HCE-024","Y"
5393,"Arbury Hill",225.0,52.2245,-1.21075,"G/HCE-002","Y"
5394,"Oxenton Hill",223.0,51.9815,-2.04037,"G/HCE-017","Y"
5395,"Sheepwalks Hill",207.0,52.4621,-2.28365,"G/HCE-020","Y"
5396,"Bathford Hill",205.0,51.3936,-2.29603,"G/HCE-005","Y"
5397,"Muswell Hill",198.0,51.8327,-1.07078,"G/HCE-016","Y"
5398,"Shotover Hill",171.0,51.7521,-1.18498,"G/HCE-021","Y"
5399,"Churchdown Hill [Chosen Hill] [Tinker's Hill]",155.0,51.8676,-2.17568,"G/HCE-023","Y"
5400,"Rippon Tor",476.0,50.5664,-3.77115,"G/HDC-014","Y"
5401,"Easdon Tor",439.0,50.6266,-3.79765,"G/HDC-008","Y"
5402,"Kilmar Tor",396.0,50.5475,-4.46793,"G/HDC-012","Y"
5403,"Brent Tor",334.0,50.6032,-4.1625,"G/HDC-005","Y"
5404,"Three Gates Hill",286.0,50.9631,-3.45216,"G/HDC-018","Y"
5405,"Fursdon Hill",254.0,50.8345,-3.52927,"G/HDC-009","Y"
5406,"Colleywell Hill",253.0,50.6178,-3.52657,"G/HDC-007","Y"
5407,"Waddles Down",248.0,50.7407,-3.60931,"G/HDC-020","Y"
5408,"Bingwell Hill",237.0,50.8894,-3.46967,"G/HDC-004","Y"
5409,"Bulverton Hill",212.0,50.6969,-3.26668,"G/HDC-006","Y"
5410,"Bin Down",203.0,50.395,-4.42631,"G/HDC-003","Y"
5411,"Beacon Hill - Lundy",143.0,51.1674,-4.67329,"G/HDC-002","Y"
5412,"Tregonning Hill",194.0,50.1218,-5.36002,"G/HDC-019","Y"
5413,"Woodbury Common",183.0,50.6789,-3.37105,"G/HDC-022","Y"
5414,"Great Hill",180.0,50.5008,-3.53549,"G/HDC-010","Y"
5415,"Slappers Hill",179.0,50.3681,-3.55554,"G/HDC-016","Y"
5416,"White Down",167.0,50.8052,-3.40997,"G/HDC-021","Y"
5417,"Stoke Hill",161.0,50.7475,-3.50811,"G/HDC-017","Y"
5418,"Lype Hill",423.0,51.1236,-3.50126,"G/HSC-009","Y"
5419,"Monkham Hill [Withycombe Common]",382.0,51.1445,-3.44931,"G/HSC-011","Y"
5420,"Telegraph Hill",267.0,50.8436,-2.50639,"G/HSC-014","Y"
5421,"Lyscombe Hill",262.0,50.8238,-2.37289,"G/HSC-010","Y"
5422,"Lambert's Castle Hill",258.0,50.7871,-2.89275,"G/HSC-008","Y"
5423,"Eggardon Hill",252.0,50.7456,-2.64342,"G/HSC-004","Y"
5424,"St Rayn Hill",238.0,50.8847,-2.85487,"G/HSC-013","Y"
5425,"White Horse Hill",230.0,51.259,-2.14325,"G/HSC-019","Y"
5426,"Wavering Down",211.0,51.2992,-2.85195,"G/HSC-017","Y"
5427,"Ridgeway Hill",199.0,50.6356,-2.12295,"G/HSC-012","Y"
5428,"The Beacon",196.0,51.0089,-2.52469,"G/HSC-015","Y"
5429,"Hambledon Hill",192.0,50.9122,-2.22147,"G/HSC-007","Y"
5430,"Failand Hill",164.0,51.4464,-2.70641,"G/HSC-005","Y"
5431,"The Verne",147.0,50.5637,-2.43686,"G/HSC-016","Y"
5432,"Brent Knoll",139.0,51.2536,-2.946,"G/HSC-002","Y"
5433,"Weston Down",113.0,51.4775,-2.79767,"G/HSC-018","Y"
5434,"Worlebury Hill",109.0,51.3584,-2.97369,"G/HSC-020","Y"
5435,"Gibbet Hill",272.0,51.1153,-0.717004,"G/HSE-007","Y"
5436,"Holmbury Hill",261.0,51.1747,-0.422091,"G/HSE-008","Y"
5437,"Wheatham Hill",249.0,51.044,-0.960055,"G/HSE-019","Y"
5438,"Linch Down",248.0,50.9496,-0.794093,"G/HSE-010","Y"
5439,"Toy's Hill",248.0,51.2483,0.103435,"G/HSE-018","Y"
5440,"St Catherine's Hill",239.0,50.593,-1.30362,"G/HSE-015","Y"
5441,"Reigate Hill",235.0,51.2543,-0.202976,"G/HSE-014","Y"
5442,"Wrotham Hill",235.0,51.3168,0.284856,"G/HSE-021","Y"
5443,"Dunley Hill",227.0,51.2295,-0.420218,"G/HSE-006","Y"
5444,"Devil's Dyke",217.0,50.883,-0.214452,"G/HSE-005","Y"
5445,"Kithurst Hill",213.0,50.9019,-0.464042,"G/HSE-009","Y"
5446,"Telegraph Hill",207.0,51.0304,-0.759282,"G/HSE-016","Y"
5447,"Willingdon Hill",201.0,50.7867,0.235907,"G/HSE-020","Y"
5448,"Newmarket Hill",200.0,50.8438,-0.0668,"G/HSE-012","Y"
5449,"North's Seat",175.0,50.8772,0.618352,"G/HSE-013","Y"
5450,"Bedham Hill",155.0,50.9894,-0.556621,"G/HSE-003","Y"
5451,"Ashley Hill",145.0,51.5219,-0.815159,"G/HSE-002","Y"
5452,"Arreton Down",135.0,50.682,-1.22662,"G/HSE-001","Y"
5453,"Bembridge Down",104.0,50.6705,-1.11685,"G/HSE-004","Y"
5614,"Creag Mhor Thollaidh",343.0,57.7373,-5.59002,"GM/HWS-059","Y"
5618,"Hampsfell",222.0,54.2076,-2.92206,"G/HLD-026","Y"
5619,"Carn Bad nan Luibhean",471.0,57.2861,-3.90321,"GM/HCS-023","Y"
5620,"Knock Scalbart",216.3,55.4409,-5.58976,"GM/HSS-293","Y"
5622,"Pared y Cefn-hir",383.0,52.715,-3.98226,"GW/HNW-094","Y"
5623,"Rhos Fawr",307.2,52.4842,-3.47545,"GW/HMW-083","Y"
5627,"Domen-gastell Hill",297.0,52.7709,-3.23932,"GW/HNW-038","Y"
5628,"Chinley Churn",457.0,53.3562,-1.94596,"G/HSP-009","Y"
5633,"Wharncliffe Chase",317.0,53.4631,-1.5288,"G/HSP-033","Y"
5634,"Gallt yr Ancr",224.0,52.7084,-3.26584,"GW/HNW-090","Y"
5958,"Meall Ban",547.0,56.7278,-4.37962,"GM/HCS-095","Y"
6226,"Cam Sgriob",485.0,57.3503,-3.70512,"GM/HCS-096","Y"
6595,"Bad a'Chlamhain",306.0,57.4361,-4.59874,"GM/HWS-175","Y"
6734,"Cnoc an Tubait",423.0,57.9011,-4.82804,"GM/HNS-144","Y"
6898,"Egnaig Hill",236.0,56.812,-5.83367,"GM/HWS-176","Y"
7078,"Muskna Field",262.0,60.0774,-1.27414,"GM/HSI-172","Y"
7286,"Black Hill",385.0,55.5005,-3.73535,"GM/HSS-292","Y"
7342,"Knowes Hill",373.9,55.6352,-2.89533,"GM/HSS-290","Y"
7513,"Foel",221.3,53.0308,-4.31251,"GW/HNW-093","Y"
7525,"Cefn yr Ogof",204.4,53.2816,-3.62607,"GW/HNW-092","Y"
7575,"Llechwedd Melyn",196.0,52.569,-4.04307,"GW/HNW-091","Y"
7661,"Banc Y Celin",472.0,0.0,0.0,"GW/HSW-042","Y"
7667,"Pentir-bach",199.0,51.9543,-3.83614,"GW/HMW-085","Y"
7668,"Mynydd Gelliwastad",213.0,51.6962,-3.91427,"GW/HSW-041","N"
7675,"Garth Hill",259.0,51.6004,-3.62875,"GW/HSW-040","N"
7817,"Les Platons",136.0,49.2479,-2.1055,"GJ/HGJ-001","Y"
7818,"Guernsey Airport",107.0,49.4315,-2.59591,"GU/HGU-001","Y"
7819,"Le Moulin",109.0,49.4304,-2.36285,"GU/HGU-002","Y"
7824,"High Billinge",178.6,53.1911,-2.66799,"G/HSP-012","Y"
7830,"Liddington Hill",276.0,51.5113,-1.69445,"G/HCE-014","Y"
7833,"Gowbarrow Fell",481.2,54.5872,-2.91866,"G/HLD-055","Y"
7884,"Tyddynbriddell Hill",280.0,52.566,-3.99407,"GW/HNW-095","Y"
